stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.77,0,10.63,0,0,0,1.2,5.65
3dpf,3.65,0,1.07,0,0.41,2.52,0,2.12
5dpf,0.72,0,19.02,0.67,0,2.57,0,3.04
10dpf,0,4.08,15.95,0,0,0.84,0,2.69
