stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.49,2.06,0,1.08,0,0,0,1.24
3dpf,1.5,0,0.49,0,1.09,0,0,0.72
5dpf,1.81,0,0.45,0,1.05,0.38,0.97,2.36
10dpf,0.6,0,0,0.53,0.52,0,0,0
