stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0.95,0,0,0,0,0,0,0
2dpf,25.18,0.87,4.89,0,4.73,2.7,0.5,1.19
3dpf,15.38,0.7,0.76,0,7.06,0,0,0.89
5dpf,21.67,3.99,3.14,0.81,7.06,0,0.72,9.84
10dpf,17.65,1.43,5.56,0,13.02,0,0.88,0.77
