stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,3.16,0,0,0,0,0
16hpf,0,0,54.63,166.84,0,0,0,0,0
19hpf,0,0,0,90.23,0,0,0,0,0
24hpf,2,0,7.22,311.93,0,0,0,0.98,2.7
2dpf,2.12,0,0.9,129.6,1.9,0,0,0,0
3dpf,35.98,0,6.94,212.72,0.3,36.54,0.83,0.36,0
5dpf,3.57,2.38,4.86,684.05,3.4,27.46,15.89,0.7,2.97
10dpf,36.05,1.36,2.21,429.99,2.11,31.2,0,3.89,2.56
