stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,8.48
12hpf,3.79,0,0,0,0,0,0,1.94,0,7.47
14hpf,0,0,0,0,0,0,0,0,0,35.54
16hpf,4.94,1.77,0,1.97,5.57,1.85,0,0,0,6.84
19hpf,22.61,0,0,1.58,3.3,0,0,0,0,40.7
24hpf,7.47,0,2.63,1.72,2.02,0.86,0.91,0,1.81,13.9
2dpf,159.88,4.48,42.49,68.58,70.84,115.93,27.76,2.5,27.63,265.31
3dpf,298.69,5.11,7.72,19.86,17.72,140.29,5.83,0,5.65,45.17
5dpf,41.6,11.8,47.65,79.17,20.15,165.5,20.49,3.3,30.98,182.57
10dpf,136.31,9.19,22.78,31.55,5.73,75.57,7.78,0,11.18,46.78
