stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1144.1,0,0,0,0,0,39.42,25.76,105.51
12hpf,1321.15,1.83,0,0,0,0,118.65,5.08,98.57
14hpf,31.28,0,0,0,0,0,14.48,0,17.15
16hpf,1.79,0,0,2,0,0,245.89,0,0
19hpf,16.6,0,0,63.15,0,0,50.1,0,0
24hpf,4.61,0,0,0,0,0,46.18,1.12,0
2dpf,0.54,0,0,0,0.67,0,1.59,0,1.94
3dpf,0.3,0,1.4,0,0,0,0,0,0
5dpf,1.41,0,0,0,0.85,5.61,0,0,0
10dpf,4.29,0,0,0,0,0,0,0,0
