stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.74,0,2.24,1.42,0
3dpf,2.86,0,0,0.86,0.35,0,0.3
5dpf,0,0,0.68,0,1.58,0,0.29
10dpf,2.92,0.83,0,0,0.54,0,0
