stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.9,0
14hpf,0,0,0,0,0,0,7.19,0
16hpf,3.39,0,0,0,0,0,6.19,0
19hpf,4.2,0,0,0,0,0,5.28,0
24hpf,4.7,0,0,0,0,0,8.27,0.82
2dpf,70.18,0,6.88,2.39,15.09,1.36,39.39,14.11
3dpf,96.34,0,0.34,0.93,9.63,0.97,4.74,0.87
5dpf,27.28,0.66,2.8,1.47,17.42,0.74,5.85,8.69
10dpf,67.07,0.39,0,0.86,6.58,1.07,2.14,1.81
