stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.18,0,0,6.51,11.24,0,1.44,2.94
3dpf,43.92,0,0,2.23,34.26,1.05,0.67,1.86
5dpf,3.18,0,2.64,0.88,57.18,0,2.37,3.05
10dpf,38.14,0.89,0,0,18.25,0,0.64,0
