stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.32,0.48,2.87,0.81,2.08,0,0,2.88,2.06
3dpf,8.35,0.3,1.25,0.37,10.11,0.4,0,0,2.96
5dpf,3.6,6.08,4.23,2.19,6,0.7,0.35,0.46,27.31
10dpf,6.8,3.7,2.91,0,10.01,0,0,0,1.58
