stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.68,0,0,0,0,0,0,0,0
19hpf,10.98,0,0,0,0,0,0,0,1.54
24hpf,7.15,0,0,0,0,0,0,0,1.7
2dpf,143.91,0,6.31,7.33,12.19,27.85,3.91,8.16,12.36
3dpf,229.62,1.18,0.88,0.83,2.11,18.42,0.3,1.35,3.05
5dpf,38.23,1.32,2.01,6.31,5,33.9,1.83,2.73,14.48
10dpf,122.67,3.02,2.19,5.74,0.86,19.06,1.31,6.13,1.48
