stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3.12,0.82,0,0,0,0,0,0,0
2dpf,14.97,0,0,1.36,1.8,6.6,0,3,0.92
3dpf,229.16,0.69,0,0,0,34.33,0.69,0.67,1.04
5dpf,14.67,0.8,0.45,0.36,7.34,26.94,1.08,2.36,6.19
10dpf,120.99,0,0.92,0.83,2.35,29.83,0.91,0,0
