stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0.83,0,0,0,0
3dpf,1.46,0,0.59,0.77,0,0
5dpf,0,0,0,2.26,0.37,0.9
10dpf,0.47,0,0,1.62,0,0
