stage,central_nervous_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.99,0.91,0,0.92,0
3dpf,0.84,0,0,0,0
5dpf,1,2.33,0.74,1.02,0.89
10dpf,3.2,0.56,0,0.62,0
