stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,8.62,0,0,0,0,0,0,0
12hpf,3.82,0,12.01,5.58,4.37,0,0,7.19,18.98,0
14hpf,2.44,0,29.83,12.6,16.26,2.27,0,0,8.15,0
16hpf,12.3,1.87,2.04,2.36,15.04,1.84,4.77,6.08,16.59,3.59
19hpf,23.74,0,0,1.56,2.45,1.76,1.5,3.53,8.64,1.84
24hpf,2.52,0,0,1.52,2.62,0.88,5.46,0,7.18,0
2dpf,79.11,0,6.84,11.79,36.81,78.01,34.31,1.72,12.79,3.18
3dpf,379.17,1.11,6.89,14.3,24.5,260.42,8.71,0,14.34,6.68
5dpf,207.93,13.5,82.37,143.32,58.76,762.67,68,11.48,101.6,34.73
10dpf,3195.84,75.6,71.9,392.62,114.81,1389.8,98.84,0.71,183.56,41.81
