stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,2.62,4.4,0
3dpf,1.37,0,0.38,5.08,0
5dpf,0.65,0.59,0,4.29,0.4
10dpf,1.23,0,0,0.68,0
