stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.84,1.69,1.86,4.66,0,1.78,0
3dpf,10.21,2.09,0.56,0.5,0.53,0.46,0
5dpf,9.83,1.64,0,1.58,0.29,0,0.3
10dpf,6.01,0,0,1.33,0,0,0
