stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,66.73,0,0,0,0,9.76,0,0,8.46,438.84
12hpf,3.93,0,0,0,0,0,0,0,0,15.06
14hpf,1376.23,0,0,0,0,9.07,0,0,8.12,276.6
16hpf,346.93,0,1.95,0,36.94,27.29,0,0,10.77,42.17
19hpf,41.71,0,0,0,45.3,7.35,13.61,0,4,27.49
24hpf,73.23,0,0.87,0,54.79,9.68,45.39,0,19.51,30.43
2dpf,103.14,2.02,1.16,8.57,40.38,77.53,22.32,0,47.65,80.94
3dpf,311.27,3.14,0.92,1.04,1.42,372.62,1.73,0,40.67,47.12
5dpf,301.87,7.31,7.4,9.97,16.54,716.98,12.29,4.4,320.41,312.83
10dpf,447.54,6.53,2.51,2.91,13.17,314.42,11.43,0,159.27,50.84
