stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,23.55,0,8.74,0,0,0,0,9.25,0,103.59
12hpf,70.79,8.15,1.83,7.71,23.11,2.63,1.99,131.54,6.05,163.47
14hpf,77,6.05,13.09,16.77,8.44,32.31,0,44.86,8.11,530.47
16hpf,153.69,24.54,24.25,29.88,35.67,33.13,2.36,37.28,32.88,366.59
19hpf,170.55,0,4.78,26.26,27.98,8.71,1.77,48.69,0,745.72
24hpf,214.39,3.84,75.93,75.38,59.39,42.86,29.27,6.98,37.48,245.31
2dpf,516.83,4.21,62.96,118.73,155.36,423.75,57.65,8.62,112.93,593.68
3dpf,2935.91,60.34,53.3,118.6,71.01,988.58,17.41,0,43.5,412.73
5dpf,366.52,66.67,137.75,345.47,72.84,892.02,83.13,26.82,114.6,1253.48
10dpf,1718,191.96,195.85,279.89,70.88,1038.47,60.21,1.77,139.92,519.56
