stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.84,0,0,0,0,0,0,0
2dpf,6.53,0,0,0,2.05,2.02,0,0.74
3dpf,0.34,1.36,3.6,0,0.86,0,0,0
5dpf,0,0.37,7.81,1,0.73,0,0,0.78
10dpf,0,0.44,5.54,0,1.58,0.39,0.46,0
