stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,42.3,0,0,0,0,0,0
5dpf,77.05,0.34,0.38,0.48,6.99,0.64,1.13
10dpf,359.79,0,0,0,1.8,0,2.2
