stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.99,0,27.34,1.15,0.77,0,5.49
3dpf,14.32,0.82,18.01,0,1.43,0.74,2.78
5dpf,4.03,3.57,57.59,0,8.67,7.25,18.53
10dpf,14.25,5.65,30.14,0.39,4.8,0,3.11
