stage,central_nervous_system,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,9.23
12hpf,0,0,0,0,0,2.14
14hpf,0,0,0,0,0,31.94
16hpf,0,0,0,0,0,1.76
19hpf,0,0,0,0,0,40.62
24hpf,0,0,0,0,0,4.4
2dpf,1.18,0,0,0,0,36.54
3dpf,0.38,0,0,0,0.3,9.43
5dpf,0,2.21,0.47,0.43,0,48.61
10dpf,0.77,0.44,0,0,0,17.44
