stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,76.61
12hpf,0,0,0,0,0,0,0,0,0,7.77
14hpf,0,5.07,0,0,0,0,0,0,0,134.66
16hpf,20.41,9.81,0,3.61,0,0,0,0,1.8,23.65
19hpf,18.49,4.17,0,2.73,0,0,0,0,0,113.16
24hpf,14.22,6.51,0,0,0,0,0,0,0,25.21
2dpf,270.04,6.84,1.02,5.74,4.85,28.73,1.72,0,4.34,235.09
3dpf,306.13,19.54,2.83,12.64,11.43,139.46,1.09,0,4.36,174.24
5dpf,239.69,54.83,8.45,24.47,1.74,57.48,1.64,2.2,6.59,523.2
10dpf,233.22,25.2,5.26,14.17,8.23,35.65,3.76,0.4,3.06,157.65
