stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,65.14,19.35,33.06,0,46.09,13.01,0,0,9.08,801.33
12hpf,137.46,107.42,8.88,40,202,77.65,2.53,86.5,122.63,1984.87
14hpf,43.45,34.28,11.09,30.19,83,36.03,2.29,12.32,38.04,1167.18
16hpf,121.14,58.53,3.71,46.69,301.74,68.53,20.9,19.06,125.61,1366.99
19hpf,98.25,7.65,0,24.38,189.91,24.59,7.86,5.27,5.35,1019.4
24hpf,64.44,6.01,2.84,20.25,216.61,66.77,16.22,2.78,46.14,528.64
2dpf,279.92,12.25,17.75,66.38,337.83,599.78,84.85,5.3,107.9,301.13
3dpf,151.83,25.33,8.52,29.17,76.1,801.75,15.12,0,35.42,118.29
5dpf,77.07,32.58,27.2,85.61,50.3,565.07,38.08,11.46,59.18,335.82
10dpf,163.3,39.93,41.46,97.91,70.85,701.18,39.72,0,44.56,83.69
