stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,2.35,0,0
16hpf,0,0,0,0,1.69,0,2.06,0,0
24hpf,0,0,0,0.84,0,0,0,0,0
2dpf,34.03,0,1.31,7.93,13.44,3.1,0,1.11,5.25
3dpf,213.48,0,0,0.39,29.93,0,0,1.24,0
5dpf,9.71,0.39,0.81,0.34,40.4,0.8,0,0.9,1.79
10dpf,92.66,0.62,0.6,0,21.68,0,0,0.8,0.56
