stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
3dpf,116.82,0,0,0,0.96,0,0.3,1.14
5dpf,0,1.37,1.09,0.45,9.57,0.33,0,2.44
10dpf,102.56,0,0.57,0,2.86,0,0,0
