stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,57.46,0,0,0,8.47,0,0,11.6,46.12,0
12hpf,41.34,4.38,0,0,15.2,1.82,1.95,2.32,23.15,11.5
14hpf,83.31,5.76,10.58,0,21.22,7.38,0,5.32,83.75,42.45
16hpf,30.37,0,0,2.19,16.29,7.47,0,7.09,40.27,36.06
19hpf,191.49,0,0,3.49,18.79,6.69,2.24,1.56,47.45,16.44
24hpf,71.4,0,24.95,4.74,24.9,10.38,5.34,7.98,72.64,17.53
2dpf,493.58,12.96,140.49,113.28,201.45,431.01,125.7,195.32,227.42,221.08
3dpf,1044.11,24.35,42.33,46.24,65.04,680.92,12.14,4.73,70.95,83.47
5dpf,352.84,58.07,179.8,250.42,94.61,1057.19,63.28,432.81,223.66,532.57
10dpf,804.43,107.16,96.49,195.67,111.74,966.83,57.14,13.2,152.5,156.89
