stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
12hpf,0,1.98,0,13.89,0,0,0,0,0
14hpf,0,0,0,38.14,0,0,0,0,0
16hpf,0,0,0,130.75,0,0,0,0,0
19hpf,0,0,0,46.42,0,0,0,0,0
24hpf,3.86,0.85,1.98,198.6,0,0,0,0,1.91
2dpf,4.1,0,3.37,225.55,0,2.75,0,0,0
3dpf,1.9,0,3.93,68.62,0.37,1.19,0,0,0.6
5dpf,1.13,0,5.31,168.55,0,1.78,2.21,0.32,1.34
10dpf,0.87,0,1.98,67.48,2.22,0,0,0,0
