stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.78,0,0,0.61,1.83,0,0,3.11
3dpf,117.07,0.48,0,0.78,2.47,0.56,0,0
5dpf,7.81,0.51,2.11,0.93,10.47,0,0.59,2.42
10dpf,107.62,0,0,1.34,1.37,0,0.64,0
