stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
3dpf,8.06,0,0,0.37,0.42
5dpf,2.61,1.35,0,1.06,1.22
10dpf,12.27,0,1.26,0.48,0
