stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,7.24,2.5
16hpf,0,2.17,0,0,0,0,29.19,0
19hpf,0,0,0,0,0,0,0,1.97
24hpf,0,0,0,0,0,0.87,4.04,2.32
2dpf,16.54,0,4.99,10.98,19.86,0,3.34,0.63
3dpf,1.84,0,5.2,3.65,10.08,0,0.43,0
5dpf,14.61,0,22.19,2.17,44.75,0,4.24,3.7
10dpf,13.42,0,5,0,11.79,0,1.32,0
