stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,1.65,0,0,0,0,0,0,0
24hpf,0,2.75,0,8.01,0,0,0,0,0
2dpf,0.53,0,1.3,1.12,0,0,0,0,0
3dpf,6.06,8.51,2.94,0,1.11,1.16,0,0,0.64
5dpf,4.45,36.79,33.12,0.97,9.25,1.69,0.4,0.83,2.1
10dpf,12.99,22.24,29.03,1.1,1.52,0.45,0,0,0.52
