stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.04,0,0,0,0,0.31,0,0
5dpf,0.83,0.29,1.1,0.45,0.63,1.58,0,0.64
10dpf,0.55,0,3.33,0,0,2.69,0.45,0
