stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.2,0,0,1.34,0,2.01,0
3dpf,6.07,2.38,0,0.55,0.58,0.75,0
5dpf,0,2.42,0.41,0.47,1.56,0,1.75
10dpf,0,1.54,0,0,0.37,1.01,0.87
