stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,9.61,0
16hpf,0,0,0,10.62,0,0,0,0,0
19hpf,0,0,0,13.36,0,0,0,0,0
2dpf,6.28,1.92,0,68.97,0.64,9.38,0,2.01,0.97
3dpf,24.59,0,0.52,76.28,0,7.28,0,0,3.3
5dpf,16.55,0.34,0.37,133.99,0,13.38,0.37,0.52,3.7
10dpf,13.42,0,0,29.32,0,4.21,0,2.13,11.27
