stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.07,0,1.15,0,0,0.52,0,2.78
3dpf,1.66,0,0,0,4.03,0,0,0.81
5dpf,0.74,0.49,6.49,2.68,9.13,1.39,0.99,2.99
10dpf,0.6,0,1.23,0.42,3.44,0.99,0,0
