stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.89,0.91,0.9,5.32,8.6,0.58,0.6,1.17
3dpf,29.86,0,0,0.35,10.9,0,0.57,0
5dpf,1.91,0.57,0,0.46,2.95,0,0.58,0
10dpf,13.8,1.33,0,0,4.31,0,0,0
