stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.96
2dpf,0.63,0,0,0,0,4.75,0.62,10.26
3dpf,3.37,1.3,3.16,1.13,4.53,30.74,0.3,8.38
5dpf,7.28,1.26,8.01,2.81,4.2,45.44,3.2,71.38
10dpf,6.12,2.62,6.22,2.23,3.07,68.54,5.36,17.35
