stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.69,0.5,0.5,1.78,1.8,0.52,0,3.99
3dpf,11.51,0.61,0,0.73,4.06,0,0.59,0.92
5dpf,3.7,0,3.67,0.59,3.73,2.17,0.83,2.85
10dpf,3.69,0,1.28,0,1.4,1.51,0,0.46
