stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.21,1.02,1.15,0.58,2.15,0.65,0,2.7
3dpf,4.76,0.44,3.65,0,1.39,0,0.52,0.95
5dpf,29.62,0.3,16.16,0,6.46,0.35,3.13,2.94
10dpf,44.95,0,5.17,1.88,4.67,0,0.39,0
