stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,0,0.5,2.08,0,0
3dpf,0.98,0,1.46,0,0
5dpf,0.92,0,0.76,1.61,0.61
10dpf,3.24,0,1.83,0,0
