stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1.09,0,0
2dpf,4.19,0,0,1.84,1.89,0.82,0
3dpf,3.47,0,1.24,0,1.87,0,0
5dpf,6.38,0.29,0.34,0,3.4,0,0.31
10dpf,4.6,0,0,0,0.93,0,0
