stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.36,0,0,0,0.84,3.35,0,1.47,13.83
3dpf,18.17,7.08,0.3,0.59,0,6.32,0,0,0.7
5dpf,8.69,2.6,1.99,1.23,2.24,13.81,0.85,0.34,14.24
10dpf,19.15,13.03,1.64,1.18,0,11.71,0,0,6.73
