stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.7,0,2.55,0,2.42,3.16,1.16,1.12,2.42
3dpf,15.84,0.98,0,0,0,8.05,0,0.44,0.8
5dpf,4.22,0.57,3.73,0.69,1.32,6.34,0.32,1.8,3.55
10dpf,15.75,0,1.33,0,0,12.73,0.37,1.36,0.47
