stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,0,0,0,0,0,0,0,41.85
14hpf,0,0,0,0,0,0,0,248.62
16hpf,0,0,0,0,0,0,0,12.47
19hpf,0,0,0,0,0,0,0,144.12
24hpf,0,0,0,0,0,0,0,2.71
2dpf,1.67,0,0,0.62,0,1.48,0.52,201.78
3dpf,1.96,1.01,0,0,0.47,0.33,0,81.95
5dpf,0.4,0,0.37,2,0,2.97,0,168.58
10dpf,10.9,1.83,0.5,0,0,3.03,0,201.73
