stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.66,0,0,1.38,0.68,1.22,1.64
3dpf,11.24,0,0.33,0,1.1,0,1.54
5dpf,1.64,0,1.56,0,1.18,0,2.03
10dpf,58.21,0.77,0,1.33,2.11,2.04,0.49
