stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,1.94,1.05,0,0
3dpf,4.17,0.63,2.85,0,0,3.18,0,0.36
5dpf,1.92,0,62.59,0,0.38,0.97,0.9,5.14
10dpf,9.72,0,38.19,0.62,1.35,2.16,0,2.03
