stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.9,0,0.55,0,2.16,0
3dpf,1.45,0.77,0.82,0,0,0
5dpf,8.8,0.61,1.14,0,0,1.01
10dpf,5.52,0.37,1.43,4.5,0,0.78
