stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.16,1.17,5.39,0,0.78,0,2.58
3dpf,7.85,0.78,0,5.52,0,0.49,0
5dpf,0.85,0.6,0,4.66,0,1.02,0.96
10dpf,1.74,0,0,1.5,0,0,0
