stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.54,11.59
3dpf,0.99,0,0.35,0,1.2
5dpf,0,1.47,0,0,4.32
10dpf,0.42,1.26,1.69,0,3.23
