stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.09,0,0,0,11.29,0,0,0,23.32,0
12hpf,19.64,0,0,0,1.94,1.89,0,4.61,36.37,22.63
14hpf,12.72,0,0,0,0,2.34,0,0,19.63,17.54
16hpf,34.04,0,2.26,15.29,18.4,5.03,1.73,3.3,74.83,31.19
19hpf,13.77,0,0,1.57,0,0,0,0,5.66,10.75
24hpf,40.66,0.92,6.89,4.61,12.9,10.07,1.81,0.82,69.06,11.55
2dpf,91.18,4.09,13.21,13.6,34.45,87.94,17.35,3.57,51.62,42.92
3dpf,725.28,32.93,12.13,23.19,9.98,179.44,6.69,0,14.76,33.3
5dpf,113.35,9.85,37.98,48.91,18.46,309,30.61,6.28,72.99,182.48
10dpf,495.77,29.95,30.19,33.09,13.41,163.82,10.19,0,34.46,30.81
