stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0.92,0,0.53,0,0,0.54
5dpf,0,0.39,0,0.33,0.44,16.24
10dpf,1.18,0,0,0,0,0
