stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.17,0,2.24,3.56,10.67,1.05,0.78,8.59,1.81
3dpf,0.6,0,0,1.05,7.79,0,0,1.26,0
5dpf,2.43,0.75,3.48,2.36,19.66,0.44,1.36,5.68,2.53
10dpf,4.22,0,2.12,1.46,5.09,0,0,1.09,0.92
