stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.59,0,0,0.5,0,1.57,0
3dpf,26.65,0,0,0,2.15,0,0
5dpf,0.6,0.78,3.39,0,3.38,0,0.95
10dpf,19.96,0,0.42,0,1.38,0,0
