stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,3.54,0,0.55,1.4,0,0,0,2.69
3dpf,9.49,0.3,0.9,1.92,0.65,0.89,0,0.84
5dpf,2.26,0,0.83,9.04,0,1.81,0.91,5.01
10dpf,16.4,2.71,0,7.77,0,0,1.35,0
