stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0,2.02,0.76
3dpf,4.42,0,0,0.46,0.96,0.5,0.4
5dpf,0,0,0.97,1.05,1.21,0,4.57
10dpf,0.8,1.02,0.81,0,0,0.79,1.25
