stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0.83,0,0,0,0
2dpf,0,0,9.02,0,0,0.78,0.74
3dpf,0.34,0.93,1.49,0,0,0,1.4
5dpf,1.36,0,27.02,0.89,2.61,0.4,2.09
10dpf,0,0,29.1,0,1.24,0,2.01
