stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.6,0,0,0,0,0,0,0
12hpf,5.23,0,0,0,0,0,0,5.25
14hpf,13.74,0,0,0,0,0,0,19.32
16hpf,5.97,0,0,0,0,0,0,0
19hpf,18.95,0,1.55,0,0,0,0,1.58
24hpf,1.75,0,0,0,0,0,0,0.97
2dpf,27.05,2.05,8.54,4.46,2.72,0.54,1.13,15.45
3dpf,12.19,1.47,1.28,4.81,0,0,0,1.24
5dpf,4.94,5.29,0.63,6.16,0.53,0,0,11.32
10dpf,26.94,2.89,0,4.1,0.59,0,0,0
