stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,12.01,0,2.32,0.67,13.38,2.88,1.62,0.72,3.5
3dpf,111.63,0,0.8,0,6.16,0,0,0.41,0
5dpf,4.87,0.67,0.59,0.48,4.99,0.41,0,1.38,2.46
10dpf,54.57,0,0,0,2.74,0,0,0,0.92
