stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,19.29,0,0,8.79,0
12hpf,1.82,0,0,0,0
16hpf,0,1.97,0,1.74,0
2dpf,2.95,1.12,1.09,0,1.72
10dpf,1.21,0,0,0,0
