stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.4,0,0,0,0,2.87,0,0,14.62
3dpf,54.29,0,0,0,1.33,5.33,0,0.35,7.44
5dpf,7.28,1.09,0.66,0.64,0.72,12.33,0.86,2.74,28.11
10dpf,77.92,0,0,0,0,22.02,0.81,2.99,6.23
