stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.78,0,1.32,1.29,0.66,3.03
3dpf,3.4,0,0,0.79,0,1.21
5dpf,0,0.41,0,0,0,3.66
10dpf,0.53,0,0,0.42,0,1.09
