stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.74,0,0.55,20.62
3dpf,1.45,0,0,0,0,10.44
5dpf,2.59,0,0.71,1.18,0,31.17
10dpf,1.03,0.72,0.67,0,0,44.21
